DateTime,Month,Day,Hour,Minute,Detection
2020-04-19 13:31:33,4,19,13,31,1
2020-04-19 13:33:40,4,19,13,33,1
2020-04-19 13:33:46,4,19,13,33,1
2020-04-19 13:43:36,4,19,13,43,1
2020-04-19 13:44:16,4,19,13,44,1
2020-04-19 13:44:19,4,19,13,44,1
2020-04-19 13:44:25,4,19,13,44,1
2020-04-19 14:01:16,4,19,14,1,1
2020-04-19 14:01:22,4,19,14,1,1
2020-04-19 14:02:01,4,19,14,2,1
2020-04-19 14:02:06,4,19,14,2,1
2020-04-19 14:04:20,4,19,14,4,1
2020-04-19 14:04:22,4,19,14,4,1
2020-04-19 14:04:36,4,19,14,4,1
2020-04-19 14:04:52,4,19,14,4,1
2020-04-19 14:05:44,4,19,14,5,1
2020-04-19 14:06:20,4,19,14,6,1
2020-04-19 14:07:01,4,19,14,7,1
2020-04-19 14:07:03,4,19,14,7,1
2020-04-19 14:37:43,4,19,14,37,1
2020-04-19 14:45:17,4,19,14,45,1
2020-04-19 14:46:14,4,19,14,46,1
2020-04-19 14:46:21,4,19,14,46,1
2020-04-19 15:02:43,4,19,15,2,1
2020-04-19 15:03:31,4,19,15,3,1
2020-04-19 15:03:55,4,19,15,3,1
2020-04-19 15:53:20,4,19,15,53,1
2020-04-19 15:53:26,4,19,15,53,1
2020-04-19 15:53:32,4,19,15,53,1
2020-04-19 15:53:38,4,19,15,53,1
2020-04-19 15:53:44,4,19,15,53,1
2020-04-19 15:53:50,4,19,15,53,1
2020-04-19 15:58:25,4,19,15,58,1
2020-04-19 15:59:24,4,19,15,59,1
2020-04-19 16:02:32,4,19,16,2,1
2020-04-19 16:02:38,4,19,16,2,1
2020-04-19 16:02:44,4,19,16,2,1
2020-04-19 16:02:47,4,19,16,2,1
2020-04-19 16:02:53,4,19,16,2,1
2020-04-19 16:02:56,4,19,16,2,1
2020-04-19 16:18:27,4,19,16,18,1
2020-04-19 16:18:33,4,19,16,18,1
2020-04-19 16:18:51,4,19,16,18,1
2020-04-19 16:19:36,4,19,16,19,1
2020-04-19 16:19:44,4,19,16,19,1
2020-04-19 16:19:47,4,19,16,19,1
2020-04-19 16:19:53,4,19,16,19,1
2020-04-19 16:20:02,4,19,16,20,1
2020-04-19 16:20:05,4,19,16,20,1
2020-04-19 16:52:01,4,19,16,52,1
2020-04-19 16:52:07,4,19,16,52,1
2020-04-19 16:53:48,4,19,16,53,1
2020-04-19 16:57:48,4,19,16,57,1
2020-04-19 16:57:51,4,19,16,57,1
2020-04-19 17:00:40,4,19,17,0,1
2020-04-19 17:00:46,4,19,17,0,1
2020-04-19 17:00:52,4,19,17,0,1
2020-04-19 17:03:40,4,19,17,3,1
2020-04-19 17:03:51,4,19,17,3,1
2020-04-19 17:04:12,4,19,17,4,1
2020-04-19 17:04:21,4,19,17,4,1
2020-04-19 17:04:24,4,19,17,4,1
2020-04-19 17:04:30,4,19,17,4,1
2020-04-19 17:04:34,4,19,17,4,1
2020-04-19 17:04:46,4,19,17,4,1
