DateTime,Month,Day,Hour,Minute,Detection
2020-04-19 03:50:02,4,19,3,50,1
2020-04-19 03:50:05,4,19,3,50,1
2020-04-19 03:50:08,4,19,3,50,1
2020-04-19 03:52:59,4,19,3,52,1
2020-04-19 03:53:02,4,19,3,53,1
2020-04-19 03:53:05,4,19,3,53,1
2020-04-19 03:53:08,4,19,3,53,1
2020-04-19 03:57:18,4,19,3,57,1
2020-04-19 03:57:21,4,19,3,57,1
2020-04-19 03:57:24,4,19,3,57,1
2020-04-19 03:59:52,4,19,3,59,1
2020-04-19 03:59:55,4,19,3,59,1
2020-04-19 04:01:34,4,19,4,1,1
2020-04-19 04:03:52,4,19,4,3,1
2020-04-19 04:03:55,4,19,4,3,1
2020-04-19 04:03:58,4,19,4,3,1
2020-04-19 04:04:01,4,19,4,4,1
2020-04-19 04:04:06,4,19,4,4,1
2020-04-19 04:05:22,4,19,4,5,1
2020-04-19 04:05:25,4,19,4,5,1
2020-04-19 04:05:28,4,19,4,5,1
2020-04-19 04:05:32,4,19,4,5,1
2020-04-19 04:08:07,4,19,4,8,1
2020-04-19 04:08:50,4,19,4,8,1
2020-04-19 04:10:36,4,19,4,10,1
2020-04-19 04:11:55,4,19,4,11,1
2020-04-19 04:13:43,4,19,4,13,1
2020-04-19 04:15:43,4,19,4,15,1
2020-04-19 04:15:46,4,19,4,15,1
2020-04-19 04:15:49,4,19,4,15,1
2020-04-19 04:15:52,4,19,4,15,1
2020-04-19 04:21:08,4,19,4,21,1
2020-04-19 04:21:11,4,19,4,21,1
2020-04-19 04:21:14,4,19,4,21,1
2020-04-19 04:21:17,4,19,4,21,1
2020-04-19 04:21:20,4,19,4,21,1
2020-04-19 04:25:35,4,19,4,25,1
2020-04-19 04:25:38,4,19,4,25,1
2020-04-19 04:26:42,4,19,4,26,1
2020-04-19 04:28:56,4,19,4,28,1
2020-04-19 04:28:59,4,19,4,28,1
2020-04-19 04:30:01,4,19,4,30,1
2020-04-19 04:30:04,4,19,4,30,1
2020-04-19 04:30:07,4,19,4,30,1
2020-04-19 04:30:10,4,19,4,30,1
2020-04-19 04:30:13,4,19,4,30,1
2020-04-19 04:31:41,4,19,4,31,1
2020-04-19 04:31:44,4,19,4,31,1
2020-04-19 04:33:03,4,19,4,33,1
2020-04-19 04:33:06,4,19,4,33,1
2020-04-19 04:38:30,4,19,4,38,1
2020-04-19 04:38:33,4,19,4,38,1
2020-04-19 04:39:29,4,19,4,39,1
2020-04-19 04:43:11,4,19,4,43,1
2020-04-19 04:43:14,4,19,4,43,1
2020-04-19 04:43:17,4,19,4,43,1
2020-04-19 04:43:20,4,19,4,43,1
2020-04-19 04:43:23,4,19,4,43,1
2020-04-19 04:43:26,4,19,4,43,1
2020-04-19 04:43:29,4,19,4,43,1
2020-04-19 04:48:54,4,19,4,48,1
2020-04-19 04:48:57,4,19,4,48,1
2020-04-19 04:49:00,4,19,4,49,1
2020-04-19 05:03:33,4,19,5,3,1
2020-04-19 05:03:36,4,19,5,3,1
2020-04-19 05:03:39,4,19,5,3,1
2020-04-19 05:03:42,4,19,5,3,1
2020-04-19 05:03:45,4,19,5,3,1
2020-04-19 05:03:48,4,19,5,3,1
2020-04-19 05:26:06,4,19,5,26,1
2020-04-19 05:26:09,4,19,5,26,1
2020-04-19 05:26:12,4,19,5,26,1
2020-04-19 05:26:15,4,19,5,26,1
2020-04-19 05:27:32,4,19,5,27,1
2020-04-19 05:27:35,4,19,5,27,1
2020-04-19 05:27:44,4,19,5,27,1
2020-04-19 05:27:47,4,19,5,27,1
2020-04-19 05:35:28,4,19,5,35,1
2020-04-19 05:35:31,4,19,5,35,1
2020-04-19 05:35:34,4,19,5,35,1
2020-04-19 05:42:14,4,19,5,42,1
2020-04-19 05:42:17,4,19,5,42,1
2020-04-19 05:43:27,4,19,5,43,1
2020-04-19 05:49:51,4,19,5,49,1
2020-04-19 05:50:12,4,19,5,50,1
2020-04-19 05:50:15,4,19,5,50,1
2020-04-19 05:51:33,4,19,5,51,1
2020-04-19 05:51:36,4,19,5,51,1
2020-04-19 05:55:17,4,19,5,55,1
2020-04-19 05:55:20,4,19,5,55,1
2020-04-19 05:55:23,4,19,5,55,1
2020-04-19 05:57:32,4,19,5,57,1
2020-04-19 05:57:35,4,19,5,57,1
2020-04-19 05:57:38,4,19,5,57,1
2020-04-19 05:57:41,4,19,5,57,1
2020-04-19 05:57:44,4,19,5,57,1
2020-04-19 06:00:26,4,19,6,0,1
2020-04-19 06:00:29,4,19,6,0,1
2020-04-19 06:02:35,4,19,6,2,1
2020-04-19 06:02:38,4,19,6,2,1
2020-04-19 06:02:41,4,19,6,2,1
2020-04-19 06:05:48,4,19,6,5,1
2020-04-19 06:05:51,4,19,6,5,1
2020-04-19 06:05:54,4,19,6,5,1
2020-04-19 06:05:57,4,19,6,5,1
2020-04-19 06:06:00,4,19,6,6,1
2020-04-19 06:06:03,4,19,6,6,1
2020-04-19 06:11:04,4,19,6,11,1
2020-04-19 06:11:07,4,19,6,11,1
2020-04-19 06:13:51,4,19,6,13,1
2020-04-19 06:14:53,4,19,6,14,1
2020-04-19 06:14:56,4,19,6,14,1
2020-04-19 06:17:34,4,19,6,17,1
2020-04-19 06:17:38,4,19,6,17,1
2020-04-19 06:17:41,4,19,6,17,1
2020-04-19 06:17:44,4,19,6,17,1
2020-04-19 06:17:47,4,19,6,17,1
2020-04-19 06:17:50,4,19,6,17,1
2020-04-19 06:21:33,4,19,6,21,1
2020-04-19 06:23:11,4,19,6,23,1
2020-04-19 06:25:05,4,19,6,25,1
2020-04-19 06:31:09,4,19,6,31,1
2020-04-19 06:31:12,4,19,6,31,1
2020-04-19 06:31:15,4,19,6,31,1
2020-04-19 06:31:57,4,19,6,31,1
2020-04-19 06:33:11,4,19,6,33,1
2020-04-19 06:36:44,4,19,6,36,1
2020-04-19 06:36:47,4,19,6,36,1
2020-04-19 06:36:50,4,19,6,36,1
2020-04-19 06:36:53,4,19,6,36,1
2020-04-19 06:36:58,4,19,6,36,1
2020-04-19 06:38:40,4,19,6,38,1
2020-04-19 06:39:08,4,19,6,39,1
2020-04-19 06:39:11,4,19,6,39,1
2020-04-19 06:39:14,4,19,6,39,1
2020-04-19 06:39:17,4,19,6,39,1
2020-04-19 06:39:24,4,19,6,39,1
2020-04-19 06:40:30,4,19,6,40,1
2020-04-19 06:42:46,4,19,6,42,1
2020-04-19 06:42:49,4,19,6,42,1
2020-04-19 06:45:17,4,19,6,45,1
2020-04-19 06:45:20,4,19,6,45,1
2020-04-19 06:45:23,4,19,6,45,1
2020-04-19 06:45:26,4,19,6,45,1
2020-04-19 06:45:29,4,19,6,45,1
2020-04-19 06:45:32,4,19,6,45,1
2020-04-19 06:45:35,4,19,6,45,1
2020-04-19 06:45:38,4,19,6,45,1
2020-04-19 06:45:55,4,19,6,45,1
2020-04-19 06:45:58,4,19,6,45,1
2020-04-19 06:46:30,4,19,6,46,1
2020-04-19 06:46:33,4,19,6,46,1
2020-04-19 06:48:11,4,19,6,48,1
2020-04-19 06:52:00,4,19,6,52,1
2020-04-19 06:52:10,4,19,6,52,1
2020-04-19 06:52:13,4,19,6,52,1
2020-04-19 06:52:16,4,19,6,52,1
2020-04-19 06:52:19,4,19,6,52,1
2020-04-19 06:52:22,4,19,6,52,1
2020-04-19 06:52:28,4,19,6,52,1
2020-04-19 06:52:36,4,19,6,52,1
2020-04-19 06:52:39,4,19,6,52,1
2020-04-19 06:52:42,4,19,6,52,1
2020-04-19 06:52:45,4,19,6,52,1
2020-04-19 06:52:48,4,19,6,52,1
2020-04-19 06:52:51,4,19,6,52,1
2020-04-19 06:52:54,4,19,6,52,1
2020-04-19 06:56:54,4,19,6,56,1
2020-04-19 06:56:57,4,19,6,56,1
2020-04-19 06:58:32,4,19,6,58,1
2020-04-19 06:58:36,4,19,6,58,1
2020-04-19 06:58:39,4,19,6,58,1
2020-04-19 06:58:42,4,19,6,58,1
2020-04-19 06:58:45,4,19,6,58,1
2020-04-19 06:58:48,4,19,6,58,1
2020-04-19 06:58:51,4,19,6,58,1
2020-04-19 06:58:54,4,19,6,58,1
2020-04-19 06:58:57,4,19,6,58,1
2020-04-19 06:59:11,4,19,6,59,1
2020-04-19 06:59:28,4,19,6,59,1
2020-04-19 06:59:35,4,19,6,59,1
2020-04-19 06:59:38,4,19,6,59,1
2020-04-19 07:00:04,4,19,7,0,1
2020-04-19 07:00:08,4,19,7,0,1
2020-04-19 07:01:34,4,19,7,1,1
2020-04-19 07:06:38,4,19,7,6,1
2020-04-19 07:06:41,4,19,7,6,1
2020-04-19 07:06:44,4,19,7,6,1
2020-04-19 07:06:47,4,19,7,6,1
2020-04-19 07:06:50,4,19,7,6,1
2020-04-19 07:08:45,4,19,7,8,1
2020-04-19 07:08:48,4,19,7,8,1
2020-04-19 07:08:51,4,19,7,8,1
2020-04-19 07:08:54,4,19,7,8,1
2020-04-19 07:09:30,4,19,7,9,1
2020-04-19 07:09:33,4,19,7,9,1
2020-04-19 07:11:06,4,19,7,11,1
2020-04-19 07:11:09,4,19,7,11,1
2020-04-19 07:11:40,4,19,7,11,1
2020-04-19 07:11:43,4,19,7,11,1
2020-04-19 07:11:46,4,19,7,11,1
2020-04-19 07:11:49,4,19,7,11,1
2020-04-19 07:11:52,4,19,7,11,1
2020-04-19 07:11:55,4,19,7,11,1
2020-04-19 07:12:50,4,19,7,12,1
2020-04-19 07:14:00,4,19,7,14,1
2020-04-19 07:14:40,4,19,7,14,1
2020-04-19 07:14:48,4,19,7,14,1
2020-04-19 07:14:51,4,19,7,14,1
2020-04-19 07:15:20,4,19,7,15,1
2020-04-19 07:15:28,4,19,7,15,1
2020-04-19 07:15:34,4,19,7,15,1
2020-04-19 07:19:26,4,19,7,19,1
2020-04-19 07:19:29,4,19,7,19,1
2020-04-19 07:19:32,4,19,7,19,1
2020-04-19 07:19:39,4,19,7,19,1
2020-04-19 07:20:26,4,19,7,20,1
2020-04-19 07:20:29,4,19,7,20,1
2020-04-19 07:20:32,4,19,7,20,1
2020-04-19 07:21:02,4,19,7,21,1
2020-04-19 07:21:05,4,19,7,21,1
2020-04-19 07:22:33,4,19,7,22,1
2020-04-19 07:22:36,4,19,7,22,1
2020-04-19 07:28:36,4,19,7,28,1
2020-04-19 07:29:39,4,19,7,29,1
2020-04-19 07:31:11,4,19,7,31,1
2020-04-19 07:33:56,4,19,7,33,1
2020-04-19 07:33:59,4,19,7,33,1
2020-04-19 07:34:02,4,19,7,34,1
2020-04-19 07:34:05,4,19,7,34,1
2020-04-19 07:35:13,4,19,7,35,1
2020-04-19 07:35:16,4,19,7,35,1
2020-04-19 07:35:19,4,19,7,35,1
2020-04-19 07:35:22,4,19,7,35,1
2020-04-19 07:35:25,4,19,7,35,1
2020-04-19 07:35:28,4,19,7,35,1
2020-04-19 07:37:13,4,19,7,37,1
2020-04-19 07:37:22,4,19,7,37,1
2020-04-19 07:37:25,4,19,7,37,1
2020-04-19 07:37:28,4,19,7,37,1
2020-04-19 07:37:31,4,19,7,37,1
2020-04-19 07:37:34,4,19,7,37,1
2020-04-19 07:37:43,4,19,7,37,1
2020-04-19 07:37:46,4,19,7,37,1
2020-04-19 07:37:49,4,19,7,37,1
2020-04-19 07:37:52,4,19,7,37,1
2020-04-19 07:37:55,4,19,7,37,1
2020-04-19 07:37:58,4,19,7,37,1
2020-04-19 07:38:01,4,19,7,38,1
2020-04-19 07:38:04,4,19,7,38,1
2020-04-19 07:38:08,4,19,7,38,1
2020-04-19 07:38:11,4,19,7,38,1
2020-04-19 07:38:18,4,19,7,38,1
2020-04-19 07:38:35,4,19,7,38,1
2020-04-19 07:38:38,4,19,7,38,1
2020-04-19 07:39:44,4,19,7,39,1
2020-04-19 07:39:47,4,19,7,39,1
2020-04-19 07:39:58,4,19,7,39,1
2020-04-19 07:40:02,4,19,7,40,1
2020-04-19 07:40:37,4,19,7,40,1
2020-04-19 07:40:40,4,19,7,40,1
2020-04-19 07:40:45,4,19,7,40,1
2020-04-19 07:40:48,4,19,7,40,1
2020-04-19 07:40:51,4,19,7,40,1
2020-04-19 07:40:54,4,19,7,40,1
2020-04-19 07:42:42,4,19,7,42,1
2020-04-19 07:42:45,4,19,7,42,1
2020-04-19 07:42:48,4,19,7,42,1
2020-04-19 07:42:51,4,19,7,42,1
2020-04-19 07:42:54,4,19,7,42,1
2020-04-19 07:42:57,4,19,7,42,1
2020-04-19 07:43:00,4,19,7,43,1
2020-04-19 07:43:03,4,19,7,43,1
2020-04-19 07:43:06,4,19,7,43,1
2020-04-19 07:43:09,4,19,7,43,1
2020-04-19 07:43:12,4,19,7,43,1
2020-04-19 08:54:01,4,19,8,54,1
2020-04-19 08:54:04,4,19,8,54,1
2020-04-19 08:54:07,4,19,8,54,1
2020-04-19 08:54:21,4,19,8,54,1
2020-04-19 08:54:24,4,19,8,54,1
2020-04-19 08:54:27,4,19,8,54,1
2020-04-19 08:54:30,4,19,8,54,1
2020-04-19 08:54:33,4,19,8,54,1
2020-04-19 08:54:37,4,19,8,54,1
2020-04-19 08:54:40,4,19,8,54,1
2020-04-19 08:54:43,4,19,8,54,1
2020-04-19 08:54:46,4,19,8,54,1
2020-04-19 08:54:50,4,19,8,54,1
2020-04-19 08:54:53,4,19,8,54,1
2020-04-19 08:54:56,4,19,8,54,1
2020-04-19 09:23:30,4,19,9,23,1
2020-04-19 09:23:33,4,19,9,23,1
2020-04-19 09:23:36,4,19,9,23,1
2020-04-19 09:23:39,4,19,9,23,1
2020-04-19 09:23:42,4,19,9,23,1
2020-04-19 09:23:45,4,19,9,23,1
2020-04-19 09:23:54,4,19,9,23,1
2020-04-19 09:23:59,4,19,9,23,1
2020-04-19 09:24:02,4,19,9,24,1
2020-04-19 09:24:05,4,19,9,24,1
2020-04-19 09:28:34,4,19,9,28,1
2020-04-19 09:29:31,4,19,9,29,1
2020-04-19 09:31:09,4,19,9,31,1
2020-04-19 09:31:22,4,19,9,31,1
2020-04-19 09:33:31,4,19,9,33,1
2020-04-19 09:33:34,4,19,9,33,1
2020-04-19 09:33:37,4,19,9,33,1
2020-04-19 09:33:43,4,19,9,33,1
2020-04-19 09:33:46,4,19,9,33,1
2020-04-19 09:33:49,4,19,9,33,1
2020-04-19 09:33:54,4,19,9,33,1
2020-04-19 09:33:57,4,19,9,33,1
2020-04-19 09:34:01,4,19,9,34,1
2020-04-19 09:34:05,4,19,9,34,1
2020-04-19 09:43:59,4,19,9,43,1
2020-04-19 09:44:02,4,19,9,44,1
2020-04-19 09:45:31,4,19,9,45,1
2020-04-19 09:45:34,4,19,9,45,1
2020-04-19 09:45:37,4,19,9,45,1
2020-04-19 09:46:42,4,19,9,46,1
2020-04-19 09:46:50,4,19,9,46,1
2020-04-19 09:46:53,4,19,9,46,1
2020-04-19 09:46:56,4,19,9,46,1
2020-04-19 09:47:02,4,19,9,47,1
2020-04-19 09:47:05,4,19,9,47,1
2020-04-19 09:47:08,4,19,9,47,1
2020-04-19 09:48:24,4,19,9,48,1
2020-04-19 09:48:30,4,19,9,48,1
2020-04-19 09:48:33,4,19,9,48,1
2020-04-19 09:48:49,4,19,9,48,1
2020-04-19 09:48:52,4,19,9,48,1
2020-04-19 09:49:05,4,19,9,49,1
2020-04-19 09:49:08,4,19,9,49,1
2020-04-19 09:49:11,4,19,9,49,1
2020-04-19 09:49:14,4,19,9,49,1
2020-04-19 09:49:17,4,19,9,49,1
2020-04-19 09:52:04,4,19,9,52,1
2020-04-19 09:52:11,4,19,9,52,1
2020-04-19 09:52:14,4,19,9,52,1
2020-04-19 09:52:17,4,19,9,52,1
2020-04-19 09:52:20,4,19,9,52,1
2020-04-19 09:52:23,4,19,9,52,1
2020-04-19 09:52:26,4,19,9,52,1
2020-04-19 09:52:29,4,19,9,52,1
2020-04-19 09:52:32,4,19,9,52,1
2020-04-19 09:52:35,4,19,9,52,1
2020-04-19 09:52:38,4,19,9,52,1
2020-04-19 09:52:41,4,19,9,52,1
2020-04-19 09:52:45,4,19,9,52,1
2020-04-19 09:53:02,4,19,9,53,1
2020-04-19 09:53:07,4,19,9,53,1
2020-04-19 09:53:15,4,19,9,53,1
2020-04-19 09:53:25,4,19,9,53,1
2020-04-19 09:53:29,4,19,9,53,1
2020-04-19 09:53:33,4,19,9,53,1
2020-04-19 09:53:36,4,19,9,53,1
2020-04-19 09:53:45,4,19,9,53,1
2020-04-19 09:53:57,4,19,9,53,1
2020-04-19 09:54:00,4,19,9,54,1
2020-04-19 09:57:27,4,19,9,57,1
2020-04-19 10:02:18,4,19,10,2,1
2020-04-19 10:02:21,4,19,10,2,1
2020-04-19 10:02:24,4,19,10,2,1
2020-04-19 10:08:23,4,19,10,8,1
2020-04-19 10:08:26,4,19,10,8,1
2020-04-19 10:08:29,4,19,10,8,1
2020-04-19 10:08:32,4,19,10,8,1
2020-04-19 10:08:35,4,19,10,8,1
2020-04-19 10:08:38,4,19,10,8,1
2020-04-19 10:08:41,4,19,10,8,1
2020-04-19 10:08:44,4,19,10,8,1
2020-04-19 10:08:47,4,19,10,8,1
2020-04-19 10:08:50,4,19,10,8,1
2020-04-19 10:08:53,4,19,10,8,1
2020-04-19 10:08:56,4,19,10,8,1
2020-04-19 10:08:59,4,19,10,8,1
2020-04-19 10:09:02,4,19,10,9,1
2020-04-19 10:09:05,4,19,10,9,1
2020-04-19 10:09:08,4,19,10,9,1
2020-04-19 10:09:11,4,19,10,9,1
2020-04-19 10:09:14,4,19,10,9,1
2020-04-19 10:09:17,4,19,10,9,1
2020-04-19 10:09:20,4,19,10,9,1
2020-04-19 10:09:23,4,19,10,9,1
2020-04-19 10:09:26,4,19,10,9,1
2020-04-19 10:09:29,4,19,10,9,1
2020-04-19 10:09:32,4,19,10,9,1
2020-04-19 10:09:35,4,19,10,9,1
2020-04-19 10:09:38,4,19,10,9,1
2020-04-19 10:09:41,4,19,10,9,1
2020-04-19 10:09:44,4,19,10,9,1
2020-04-19 10:09:47,4,19,10,9,1
2020-04-19 10:09:50,4,19,10,9,1
2020-04-19 10:09:53,4,19,10,9,1
2020-04-19 10:09:56,4,19,10,9,1
2020-04-19 10:09:59,4,19,10,9,1
2020-04-19 10:44:54,4,19,10,44,1
2020-04-19 10:44:57,4,19,10,44,1
2020-04-19 10:45:00,4,19,10,45,1
2020-04-19 10:45:10,4,19,10,45,1
2020-04-19 10:45:13,4,19,10,45,1
2020-04-19 10:45:44,4,19,10,45,1
2020-04-19 10:45:47,4,19,10,45,1
2020-04-19 10:45:50,4,19,10,45,1
2020-04-19 10:45:53,4,19,10,45,1
2020-04-19 10:45:56,4,19,10,45,1
2020-04-19 10:45:59,4,19,10,45,1
2020-04-19 10:46:13,4,19,10,46,1
2020-04-19 10:46:16,4,19,10,46,1
2020-04-19 10:46:19,4,19,10,46,1
2020-04-19 10:46:22,4,19,10,46,1
2020-04-19 10:46:25,4,19,10,46,1
2020-04-19 10:46:35,4,19,10,46,1
2020-04-19 10:49:18,4,19,10,49,1
2020-04-19 10:49:21,4,19,10,49,1
2020-04-19 10:49:35,4,19,10,49,1
2020-04-19 10:49:38,4,19,10,49,1
2020-04-19 10:49:41,4,19,10,49,1
2020-04-19 10:49:44,4,19,10,49,1
2020-04-19 10:49:47,4,19,10,49,1
2020-04-19 10:49:50,4,19,10,49,1
2020-04-19 10:49:53,4,19,10,49,1
2020-04-19 10:50:53,4,19,10,50,1
2020-04-19 10:50:56,4,19,10,50,1
2020-04-19 10:50:59,4,19,10,50,1
2020-04-19 10:51:02,4,19,10,51,1
2020-04-19 10:51:05,4,19,10,51,1
2020-04-19 10:51:08,4,19,10,51,1
2020-04-19 10:51:11,4,19,10,51,1
2020-04-19 10:51:14,4,19,10,51,1
2020-04-19 10:52:21,4,19,10,52,1
2020-04-19 10:52:24,4,19,10,52,1
2020-04-19 10:52:27,4,19,10,52,1
2020-04-19 10:52:30,4,19,10,52,1
2020-04-19 10:52:33,4,19,10,52,1
2020-04-19 10:52:36,4,19,10,52,1
2020-04-19 10:52:39,4,19,10,52,1
2020-04-19 10:53:35,4,19,10,53,1
2020-04-19 10:53:38,4,19,10,53,1
2020-04-19 10:53:52,4,19,10,53,1
2020-04-19 10:53:55,4,19,10,53,1
2020-04-19 10:53:58,4,19,10,53,1
2020-04-19 10:54:01,4,19,10,54,1
2020-04-19 10:59:01,4,19,10,59,1
2020-04-19 10:59:18,4,19,10,59,1
2020-04-19 10:59:21,4,19,10,59,1
2020-04-19 10:59:24,4,19,10,59,1
2020-04-19 10:59:27,4,19,10,59,1
2020-04-19 10:59:52,4,19,10,59,1
2020-04-19 11:02:03,4,19,11,2,1
2020-04-19 11:02:08,4,19,11,2,1
2020-04-19 11:02:11,4,19,11,2,1
2020-04-19 11:03:52,4,19,11,3,1
2020-04-19 11:04:19,4,19,11,4,1
2020-04-19 11:04:24,4,19,11,4,1
2020-04-19 11:04:27,4,19,11,4,1
2020-04-19 11:04:30,4,19,11,4,1
2020-04-19 11:04:33,4,19,11,4,1
2020-04-19 11:06:31,4,19,11,6,1
2020-04-19 11:06:34,4,19,11,6,1
2020-04-19 11:06:42,4,19,11,6,1
2020-04-19 11:06:45,4,19,11,6,1
2020-04-19 11:06:49,4,19,11,6,1
2020-04-19 11:08:54,4,19,11,8,1
2020-04-19 11:08:57,4,19,11,8,1
2020-04-19 11:09:00,4,19,11,9,1
2020-04-19 11:09:03,4,19,11,9,1
2020-04-19 11:09:10,4,19,11,9,1
2020-04-19 11:11:06,4,19,11,11,1
2020-04-19 11:12:05,4,19,11,12,1
2020-04-19 11:12:08,4,19,11,12,1
2020-04-19 11:12:11,4,19,11,12,1
2020-04-19 11:12:14,4,19,11,12,1
2020-04-19 11:12:34,4,19,11,12,1
2020-04-19 11:12:38,4,19,11,12,1
