DateTime,Month,Day,Hour,Minute,Detection
2020-04-24 21:15:01,4,24,21,15,1
2020-04-24 21:30:02,4,24,21,30,1
2020-04-24 21:55:32,4,24,21,55,1
2020-04-24 22:33:50,4,24,22,33,1
2020-04-24 22:50:14,4,24,22,50,1
2020-04-24 23:08:29,4,24,23,8,1
2020-04-24 23:23:39,4,24,23,23,1
2020-04-24 23:31:33,4,24,23,31,1
2020-04-24 23:33:26,4,24,23,33,1
2020-04-24 23:39:31,4,24,23,39,1
2020-04-25 09:17:57,4,25,9,17,1
2020-04-25 09:23:25,4,25,9,23,1
2020-04-25 09:52:45,4,25,9,52,1
2020-04-25 09:56:28,4,25,9,56,1
2020-04-25 09:58:39,4,25,9,58,1
2020-04-25 10:20:36,4,25,10,20,1
2020-04-25 10:58:43,4,25,10,58,1
2020-04-25 11:41:10,4,25,11,41,1
2020-04-25 11:44:04,4,25,11,44,1
2020-04-25 12:01:48,4,25,12,1,1
2020-04-25 12:02:48,4,25,12,2,1
2020-04-25 12:04:02,4,25,12,4,1
2020-04-25 12:05:09,4,25,12,5,1
2020-04-25 12:06:16,4,25,12,6,1
2020-04-25 12:07:16,4,25,12,7,1
2020-04-25 12:08:38,4,25,12,8,1
2020-04-25 12:09:38,4,25,12,9,1
2020-04-25 12:17:02,4,25,12,17,1
2020-04-25 12:22:51,4,25,12,22,1
2020-04-25 12:23:50,4,25,12,23,1
2020-04-25 12:35:15,4,25,12,35,1
2020-04-25 12:48:40,4,25,12,48,1
2020-04-25 12:49:43,4,25,12,49,1
2020-04-25 13:02:16,4,25,13,2,1
2020-04-25 13:05:19,4,25,13,5,1
2020-04-25 13:21:47,4,25,13,21,1
2020-04-25 13:22:47,4,25,13,22,1
2020-04-25 13:36:53,4,25,13,36,1
2020-04-25 13:47:45,4,25,13,47,1
2020-04-25 13:49:10,4,25,13,49,1
2020-04-25 13:50:24,4,25,13,50,1
2020-04-25 13:55:39,4,25,13,55,1
2020-04-25 14:18:05,4,25,14,18,1
2020-04-25 14:50:19,4,25,14,50,1
2020-04-25 14:53:38,4,25,14,53,1
2020-04-25 14:54:52,4,25,14,54,1
2020-04-25 15:46:18,4,25,15,46,1
2020-04-25 15:50:16,4,25,15,50,1
2020-04-25 16:05:22,4,25,16,5,1
2020-04-25 16:09:14,4,25,16,9,1
2020-04-25 16:12:38,4,25,16,12,1
2020-04-25 16:20:15,4,25,16,20,1
2020-04-25 16:21:14,4,25,16,21,1
2020-04-25 16:26:02,4,25,16,26,1
2020-04-25 16:35:01,4,25,16,35,1
2020-04-25 17:34:40,4,25,17,34,1
2020-04-25 17:36:49,4,25,17,36,1
2020-04-25 17:38:03,4,25,17,38,1
2020-04-25 17:44:13,4,25,17,44,1
2020-04-25 17:49:11,4,25,17,49,1
2020-04-25 18:03:55,4,25,18,3,1
2020-04-25 18:08:13,4,25,18,8,1
